Company Name,Phone,Address,Years in Business,Owner,Website,Search Term,City,Timestamp
"Tom's Lawn Service","(208) 631-5423","Nampa, ID 83686-5210","19","Mr. Tom Craig, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Hoffman's Landscaping, Inc.","(208) 466-1560","Nampa, ID 83651","48","Mr. Ray Klinchuch, President","https://hoffmanslandscape.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Felipe's Lawn Care, LLC","(208) 954-6522","","10","Mr. Felipe Rodriguez, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Ray Gamel Landscape Care","(208) 466-5963","Nampa, ID 83651","38","Mr. Ray Gamel, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Kenyon Landscape","(208) 989-7106","Nampa, ID 83687-8941","16","Mr. Joshua Kenyon, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Star Landscaping, LLC","(208) 250-2024","Nampa, ID 83651-8139","19","Mr. Jose Hernandez, Member","https://www.starlandscapingid.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Madrigal's Lawnmowing and Landscaping","(208) 919-3728","","18","Mrs. Vanesa Madrigal, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"E Landscape, LLC","(208) 573-9835","","10","Mr. Mireya Beltran, Member","https://www.e-landscapeidaho.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Chapin Landscaping Service LLC","(208) 794-5815","Nampa, ID 83686-9463","16","Mr. Manuel Ramos","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Traditional Sprinklers and Landscaping","(208) 954-6582","Nampa, ID 83687-9007","19","Mr. Ryan Recla, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"New Life Landscape, LLC","(208) 919-2751","Nampa, ID 83687","15","Mr. Carlos Torrez, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Baja Sprinkler and Landscape","(208) 250-9942","","17","Mr. Nicholas Lira, Owner","https://www.facebook.com/pages/category/Landscape-Company/Baja-Sprinklers-Landscaping-907842872599746/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Silver Landscaping, LLC","(208) 250-2301","","13","Mr. Juan Hernandez, Owner","https://www.silverlandscaping.services/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Treasure Tree & Landscape Care","(208) 800-4114","Nampa, ID 83687","10","Mr. Alan Gross, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"First Line Pest Defense /Grundstück Landscape","(208) 841-4107","Nampa, ID 83687-8907","16","Mr. Nathaniel Hood, owner","https://firstlinepest.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Kinzer Farms","(208) 447-6622","Nampa, ID 83687-8487","13","Mr. Jon Kinzer, Owner","https://www.facebook.com/KinzerFarms/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Country Boys Landscape, LLC","(208) 573-9527","Nampa, ID 83651","18","Mr. Jeremiah Jenkins, Owner","https://www.countryboyslandscape.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Edge It Landscape Curbing","(208) 907-2577","Nampa, ID 83687","10","Mr. Shawn Roberts, Owner","https://www.edgeitcurbing.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Whispering Heights Landscape, Inc.","(208) 941-8777","Nampa, ID 83686","27","Mr. Mark Blacker, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Majestic Landscape Company","(208) 989-4245","Nampa, ID 83653","25","Mr. Bill Taylor, Owner","https://www.majesticlandscapecompany.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Trinity Lawn and Landscape","(208) 899-4145","Nampa, ID 83653-0111","18","Mr. Josh Doughty, Owner","https://www.trinitylawn.net/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Lasher Lawn Care and Landscape LLC","(208) 860-0818","Nampa, ID 83653-3720","14","Mr. Brandon Lasher, Managing Member","https://www.facebook.com/Lasherlawnco/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Trautman Lawn & Landscape Company","(208) 466-0690","Nampa, ID 83687-8148","37","Mrs. Jennifer D Trautman, Co- Owner","https://trautmanlawn.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Blue Ribbon Landscape & Maintenance, Inc.","(208) 466-5656","","26","Mr. Hans Ellis, President","https://www.blueribbonlandscapes.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Franz Witte Landscape Contracting, Inc.","(208) 853-0808","Nampa, ID 83687-9457","54","Ms. Seneca Hull, President","https://www.franzwitte.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Sterling Landscape Design & Construction LLC","(208) 461-5111","Nampa, ID 83687","21","Mr. Lavon Webb, Member","https://www.sterlinglandscape.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Hoffman's Landscaping, Inc.","(208) 466-1560","Nampa, ID 83651","48","Mr. Ray Klinchuch, President","https://hoffmanslandscape.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Country Boys Landscape, LLC","(208) 573-9527","Nampa, ID 83651","18","Mr. Jeremiah Jenkins, Owner","https://www.countryboyslandscape.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Green City Landscape, Inc.","(208) 344-2244","Nampa, ID 83687","30","Mr. Pat Hurley, Owner","https://www.greencitylandscapeinc.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Perfect Earth Landscaping and Design Inc","(208) 392-8882","Meridian, ID 83642-5351","17","Mr. Andrew Fuller, Owner","https://perfectearthlandscaping.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Elite Landscaping","(208) 353-3988","Meridian, ID 83642","17","Mr. Shawn Hernandez, Member","https://www.buildzoom.com/contractor/elite-landscaping-ada","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Crazy Creations Landscaping","(208) 941-7496","Caldwell, ID 83607","20","Mr. Casey Jones, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Titan Landscaping","(208) 994-9405","Middleton, ID 83644-5988","12","Mr. Ky Ransley, Member","https://www.landscapingidaho.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Sagehorn Landscaping","(208) 794-2770","Meridian, ID 83646","26","Mr. Mike Sagehorn, Owner","https://www.sagehornlandscaping.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Perfect Earth Landscaping and Design Inc","(208) 392-8882","Meridian, ID 83642-5351","17","Mr. Andrew Fuller, Owner","https://perfectearthlandscaping.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Abstract Landscaping","(208) 941-7041","Middleton, ID 83644-6022","18","Mr. Chris Gibson, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Jayco Landscaping LLC","(208) 830-0518","Meridian, ID 83642-6554","15","Mr. Justin Yearsley, Member","https://www.jaycolandscape.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"BC Landscaping LLC","(208) 901-1037","Meridian, ID 83680-0671","12","Mr. Blake Watson Craig, Owner","https://www.facebook.com/bclandscapingtv","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Creative Landscaping & Tree Service LLC","(208) 965-3800","Caldwell, ID 83605-8045","14","Ms. Kelly Garcia, Owner","https://creative777.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Maxey's Landscaping","(208) 869-6708","Melba, ID 83641","23","Mr. Jeff Maxey, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"A Beautiful View Lawn & Landscaping, LLC","(208) 884-0322","","19","Ms. Johnna Vejar, Member","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Professional Landscaping","(208) 871-7669","Boise, ID 83709","15","","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Sprinkler Specialties, Landscaping","(208) 841-7386","Eagle, ID 83616","38","Mr. Bill Hereford, Owner","https://www.sprinklerspecialties.org/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Raccoon Landscaping, LLC","(208) 484-0928","","11","Mr. Duane Coon, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Mr. Tosco Landscaping & Concrete LLC","(208) 409-3235","","10","Mr. Victor Gil, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Always Green Landscaping LLC","(208) 350-3370","Caldwell, ID 83606-0625","13","Mr. Hernan Chavez","https://always-green-landscapingllc.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"LaCasse Landscaping, Inc.","(208) 887-9652","Meridian, ID 83680-1218","29","Mr. Brian Lacasse, President","https://www.lacasselandscaping.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"J R Concrete & Landscape","(208) 921-7162","Star, ID 83669","20","Mr. Jose Raul Briones Jr., Owner","https://jrconcreteandlandscape.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Fischer Landscaping and Maintenance","(208) 562-8737","Boise, ID 83709","21","Mr. Fred Fischer, Owner","https://www.fischerlandscapinginc.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Fischer Landscaping and Maintenance","(208) 562-8737","Boise, ID 83709","21","Mr. Fred Fischer, Owner","https://www.fischerlandscapinginc.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Green Zebra Landscaping","(208) 941-2466","","22","Mr. Evan Huntman, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Sprinkler Specialties, Landscaping","(208) 841-7386","Eagle, ID 83616","38","Mr. Bill Hereford, Owner","https://www.sprinklerspecialties.org/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Palominos Landscaping, LLC","(208) 283-7690","Caldwell, ID 83607-7846","10","Mr. Simon Palominos, Managing Member","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"A To Z Sprinklers & Landscaping","(208) 658-8080","Boise, ID 83704-6711","38","Mr. Ken Cumpton, President","https://www.atozsprinklers.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Kelly Landscaping Inc.","(208) 919-3364","","19","Mr. Greg Kelly, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Jon C. Irby Landscaping, LLC","(208) 887-1456","Meridian, ID 83646-5044","19","Mr. Jon Irby, Owner","https://www.joncirby.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Silver Landscaping, LLC","(208) 250-2301","","13","Mr. Juan Hernandez, Owner","https://www.silverlandscaping.services/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Skye Landscaping, LLC.","(208) 871-3644","Boise, ID 83719","17","Mr. Ryan Niecko, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Metcalf Landscape Contractors","(208) 362-2411","Boise, ID 83709-3245","43","Mr. Tony Peck, Owner","https://www.metcalflandscaping.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Tilden Construction and Landscaping, LLC","(208) 634-6625","Boise, ID 83709-8115","13","Mr. Alex Tilden, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"As You Wish Landscaping & Handyman","(208) 407-5998","Boise, ID 83705","13","Mr. Tyson McCoy, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Landscapes Unlimited","(208) 989-6744","Caldwell, ID 83607","15","Mr. Arturo Segura-Barragan, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Accent Landscaping, LLC","(208) 761-0744","Eagle, ID 83616-9110","23","Mr. Dave McNeal, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Accent Landscaping, LLC","(208) 761-0744","Eagle, ID 83616-9110","23","Mr. Dave McNeal, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Kertesz Landscape, LLC","(208) 369-6121","","10","Mr. Benito Arredondo-Muniz, Owner","https://www.facebook.com/Kertesz-Landscape-LLC-1005848666134089/services?ref=page_internal","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Benny's Landscaping","(208) 452-4068","Fruitland, ID 83619","17","Mrs. Pam Seiders, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Tilden Construction and Landscaping, LLC","(208) 634-6625","Boise, ID 83709-8115","13","Mr. Alex Tilden, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Gerhard Borbonus Landscaping,Inc.","(208) 362-0525","Boise, ID 83706","53","Mr. Gerhard Borbonus, Owner","https://www.gblandscaping.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Abel's Landscape and Lawn Care","(208) 919-2863","Caldwell, ID 83607","11","Mr. Abel Cedillo, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Flutterby Gardens Landscaping, LLC","(208) 571-2170","Boise, ID 83714","20","Ms. Elisa Clark, Owner","https://www.goflutterby.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Gerhard Borbonus Landscaping,Inc.","(208) 362-0525","Boise, ID 83706","53","Mr. Gerhard Borbonus, Owner","https://www.gblandscaping.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"ProVision Landscape","(208) 888-5497","","29","Mr. Eric Toney, CEO","https://www.pvlidaho.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Greenview Landscaping, LLC","(208) 412-5619","","15","Mr. Joel Voloshen, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Rainy Day, Inc.","(208) 407-5123","Caldwell, ID 83607-7724","30","Mr. Ronald Schaffeld, Owner","https://www.landscaperboise.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Silverstar Landscape","(208) 286-0484","Star, ID 83669-4903","14","Mr. Ryan Snead, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Kodiak Landscape LLC","(208) 631-0279","","12","Mr. Bo D Richards, Member","https://www.facebook.com/Kodiak-Landscape-LLC-275819335917945/timeline","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"ProVision Landscape","(208) 888-5497","","29","Mr. Eric Toney, CEO","https://www.pvlidaho.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Modern Group of Idaho LLC","(208) 631-7056","","26","Mr. Nick Louie, Owner","https://curbs4less.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Bronco Fence & Landscaping","(208) 860-5204","Boise, ID 83716","18","Mr. Jeff Hamilton, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Syringa Landscape, LLC.","(208) 921-6237","Eagle, ID 83616","16","Mr. Ken Kope, Partner","https://www.syringalandscape.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Sunshine Landscape, Inc.","(208) 884-8036","Meridian, ID 83680-0724","25","Mr. Matt Duckett, Owner","https://sunshinelandscape.net/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Leatham Landscapes, LLC","(208) 888-7147","Meridian, ID 83680-0768","27","Mr. Stan Leatham, President","https://www.leathamlandscapes.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Boden Haus Landscape","(208) 898-4232","Star, ID 83669-5730","21","Mr. Aaron Lowe, Owner","https://www.bodenhaus.net/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Handley Landscape, LLC","(208) 870-7631","Meridian, ID 83646-5462","13","Mr. Bryan Handley, Owner","https://www.handleylandscape.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Ontario Rock & Landscaping Supplies","(541) 889-7866","Ontario, OR 97914-1139","17","Mr. Clinton Stowe, Member","https://ontariorock.net/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"A&A Landscape and Maintenance, LLP","(208) 353-6052","Boise, ID 83709-0003","25","Mr. Federico Munoz, Partner","https://aalandscapeboise.net/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Avalon Landscape, Inc.","(208) 376-6599","Meridian, ID 83642","24","Mr. Mike Martin, General Manager","https://www.avalonlandscapes.net/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"EZ Landscape & Maintenance, LLC","(208) 898-0430","","28","Mr. Elias Zavala, Owner","https://ezlandscape.net/contact/home/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Pioneer Landscape, Inc.","(208) 888-2818","Meridian, ID 83646-5513","34","Mr. Kent Frietag, President","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Eagle Landscape","(208) 939-8723","Eagle, ID 83616-2447","47","Mr. Jason Aird, Owner","https://www.eaglelandscape.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"O&A Lawn Care And Landscape LLC","(208) 899-7095","Caldwell, ID 83605","15","Mr. Omar Arredondo, Owner","https://oandalawncareandlandscapellc.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Westover Landscape","(208) 921-3368","Boise, ID 83704-6900","10","Mr. Christian Westover, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Olson and Sons Excavation and Landscape","(208) 286-7706","Star, ID 83669","30","Mr. Gary Olson, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Nowlin Landscaping Inc","(208) 549-0273","Weiser, ID 83672-2431","21","Mr. Royce Nowlin, Sole Proprietor","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Infinite Landscapes","(208) 921-0692","Boise, ID 83709","11","Customer","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Kip's Clean Cut LLC","(208) 860-5085","Boise, ID 83704-5540","20","Mr. Kip Fuhriman, Owner","https://www.kipscleancut.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Family Landscape, Inc.","(208) 378-9893","Boise, ID 83709","25","Mr. Steve Gervais, President","https://www.familylandscape.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"TLC Landscape","(208) 859-9955","Boise, ID 83714","25","Mr. Todd Waggoner, Owner","https://www.tlcscape.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Creekside Sprinkler And Landscape","(208) 371-1884","","28","Mr. Juston Hall","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"EZ Landscape & Maintenance, LLC","(208) 898-0430","","28","Mr. Elias Zavala, Owner","https://ezlandscape.net/contact/home/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Willowglenn Landscape","(208) 331-9007","Boise, ID 83709-4321","22","Mr. Jason Doran, Owner","https://www.wglandscape.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Bell Sprinkler & Landscape Management, Inc.","(208) 286-7081","Star, ID 83669","51","Mr. Chad Bell, Owner","https://www.bellsprinkler.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Greenview Landscaping, LLC","(208) 412-5619","","15","Mr. Joel Voloshen, Owner","","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Vander Pol Landscape, LLC","(208) 573-4798","Middleton, ID 83644-0099","10","Mr. William Vander Pol, Owner","https://vplandscape.com/","landscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"E Landscape, LLC","(208) 573-9835","","10","Mr. Mireya Beltran, Member","https://www.e-landscapeidaho.com/","hardscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Canyon Hardscape Supply, LLC","(208) 614-9447","Caldwell, ID 83605-4369","11","Mr. Matthew Jones, Member","https://www.canyonhardscape.com/","hardscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Northwest Hardscape Specialties","(208) 880-5851","Meridian, ID 83642","28","Mr. Blaine Bergin, Owner","https://www.nwhardscapespecialties.com/","hardscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Northwest Hardscape Specialties","(208) 880-5851","Emmett, ID 83617","28","Mr. Blaine Bergin, Owner","https://www.nwhardscapespecialties.com/","hardscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"T&R Masonry, LLC","(208) 989-9680","Kuna, ID 83634-5011","18","Mr. Timothy Fellin, Owner","https://yardscapesnorthwest.com/","hardscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Kodiak Landscape LLC","(208) 631-0279","","12","Mr. Bo D Richards, Member","https://www.facebook.com/Kodiak-Landscape-LLC-275819335917945/timeline","hardscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Jayco Landscaping LLC","(208) 830-0518","Meridian, ID 83642-6554","15","Mr. Justin Yearsley, Member","https://www.jaycolandscape.com/","hardscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Nostalgic Paver Systems","(208) 830-5028","Boise, ID 83713","20","Mr. Tim Orr, Owner","https://www.nostalgicpaversystems.com/","hardscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Urban Escapes","(208) 409-2177","","19","Ms. Terri Minder, Member","https://www.urbanescapesllc.com/","hardscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Palominos Landscaping, LLC","(208) 283-7690","Caldwell, ID 83607-7846","10","Mr. Simon Palominos, Managing Member","","hardscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Treasured Scapes","(208) 994-9691","Meridian, ID 83642","25","Mr. Marty Pieroni, Owner","https://www.treasuredhomes.net/","hardscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Pro Care Landscape Management, Inc.","(208) 288-5589","Boise, ID 83714-1456","38","Mr. Kevin Allen, General Manager","https://procareidaho.com/","hardscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Treasured Scapes","(208) 994-9691","Meridian, ID 83642","25","Mr. Marty Pieroni, Owner","https://www.treasuredhomes.net/","hardscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Pro Care Landscape Management, Inc.","(208) 288-5589","Boise, ID 83714-1456","38","Mr. Kevin Allen, General Manager","https://procareidaho.com/","hardscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Aloha Gardening, Inc.","(208) 322-9069","Boise, ID 83713","22","Mr. Steve Spiteri, Owner","https://www.alohagardening.com/","hardscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Stoneworks Masonry","(208) 720-8911","Suite C","12","Mr. John O'Meara, Member","https://www.swmasonry.com/","hardscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Stoneworks Masonry","(208) 720-8911","Suite C","12","Mr. John O'Meara, Member","https://www.swmasonry.com/","hardscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"A Greener Season Landscaping, LLC","(208) 734-8513","","22","Ms. Tonia Camacho, Member","https://www.agreenerseason.com/","hardscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Kimberly Nurseries, Inc.","(208) 733-2717","Twin Falls, ID 83301","118","Mr. John Williams, General Manager","https://www.kimberlynurseries.com/","hardscaping","Nampa, ID","2025-04-05T18:54:07.487Z"
"Down Under Irrigation & Turf, Inc.","(208) 467-7111","Nampa, ID 83686","30","Mr. Harold King, Owner","","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"Pipeline Inspection Services, Inc.","(208) 465-3444","Nampa, ID 83687","21","Mr. Darin Barnes, President","","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"CJ Martin Construction LLC","(208) 866-7122","Nampa, ID 83686-9434","18","Mr. Curtis Martin, Owner","","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"Green City Landscape, Inc.","(208) 344-2244","Nampa, ID 83687","30","Mr. Pat Hurley, Owner","https://www.greencitylandscapeinc.com/","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"Western Irrigation Inc.","(208) 631-0438","Caldwell, ID 83607-8477","26","Mr. Monte Brown, President","","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"Pioneer Irrigation District","(208) 459-3617","Caldwell, ID 83606","124","Mark Zirschky, Superintendent","https://www.pioneerirrigation.com/","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"Absolute Irrigation Maiintenance Inc","(208) 658-1483","","27","Mr. Robert Kovaleski, president","","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"Rockrose Irrigation","(208) 867-1494","Boise, ID 83716","19","Mr. Kyle Branscombe, Owner","","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"Mesa Park Irrigation Company","(208) 452-3542","Fruitland, ID 83619-0702","47","Mr. Ted Pettet, President","","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"Rainy Day, Inc.","(208) 407-5123","Caldwell, ID 83607-7724","30","Mr. Ronald Schaffeld, Owner","https://www.landscaperboise.com/","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"Warrington Irrigation, Inc.","(541) 889-9063","Ontario, OR 97914-1108","26","Mr. Richard Warrington, President","https://www.warringtonirrigation.com/","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"Don's Irrigation LLC","(208) 644-9206","Jerome, ID 83338","29","Mr. Don Ford, Member","https://donsirrigation.com/","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"A & G Irrigation Inc","(208) 324-9551","Jerome, ID 83338-5666","26","Mr. Max Auker, President","https://www.aandgirrigation.com/","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"Clearwater Pump & Irrigation LLC","(541) 573-1260","Burns, OR 97720-2309","18","Mr. Matt Nonnenmacher, Member","","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"Harney Pump & Irrigation LLC","(541) 573-2400","Burns, OR 97720-9410","21","Mr. Tod Vanderdasson, Member","","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"Clearwater Pump & Irrigation LLC","(541) 573-1260","Burns, OR 97720-2309","18","Mr. Matt Nonnenmacher, Member","","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"Gene's Repair & Irrigation","(208) 678-5716","Burley, ID 83318-5216","45","Gene Jensen, Owner","","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"Butte Irrigation, Inc.","(208) 438-8103","Paul, ID 83347-8839","49","Mr. Kade Beck, Owner","https://butteirrigation.com/","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"Butte Irrigation, Inc.","(208) 438-8103","Paul, ID 83347-8839","49","Mr. Kade Beck, Owner","https://butteirrigation.com/","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"Interwest Supply","(208) 453-9155","Caldwell, ID 83607","32","Ms. Maggie Irish","","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"Boise City Canal Company","(208) 387-3526","Boise, ID 83702-5173","155","Mr. Alan Winkle, President","","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"Pipeline Inspection Services, Inc.","(208) 465-3444","Nampa, ID 83687","21","Mr. Darin Barnes, President","","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"Sagehorn Landscaping","(208) 794-2770","Meridian, ID 83646","26","Mr. Mike Sagehorn, Owner","https://www.sagehornlandscaping.com/","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"ProVision Landscape","(208) 888-5497","","29","Mr. Eric Toney, CEO","https://www.pvlidaho.com/","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
"ProVision Landscape","(208) 888-5497","","29","Mr. Eric Toney, CEO","https://www.pvlidaho.com/","irrigation","Nampa, ID","2025-04-05T18:54:07.487Z"
